327,    3
3270,    8
3271,    3
3272,    5
3273,    17
3274,    10
3275,    9
3277,    5
3278,    20
3279,    4
328,    3
3280,    2
3281,    2
3282,    1
3283,    4
3284,    5
3285,    5
3286,    7
3287,    9
3288,    3
3289,    0
329,    2
3290,    3
3291,    2
3292,    10
3293,    8
3294,    7
3295,    5
3296,    8
3297,    5
3298,    6
3299,    5
33,    7
330,    13
3300,    3
3301,    2
3302,    3
3303,    7
3304,    5
3305,    9
3306,    2
3307,    18
3308,    13
3309,    3
331,    3
3310,    25
3311,    8
3312,    2
3313,    9
3314,    2
3315,    8
3317,    2
3318,    7
3319,    13
332,    3
3320,    2
3323,    24
3324,    4
3325,    10
3326,    10
3327,    2
3328,    5
3329,    1
333,    4
3330,    23
3331,    4
3332,    8
3333,    14
3334,    5
3335,    5
3336,    20
3337,    5
3338,    7
3339,    5
334,    13
3340,    5
3341,    5
3342,    31
3343,    4
3344,    3
3345,    81
3346,    4
3347,    4
3348,    12
3349,    2
3350,    1
3351,    15
3352,    8
3353,    2
3354,    4
3355,    2
3356,    2
3357,    2
3358,    2
336,    7
3360,    6
3361,    4
3362,    3
3363,    3
3364,    6
3365,    3
3366,    3
3367,    3
3368,    10
3369,    3
337,    2
3370,    11
3372,    4
3373,    2
3374,    1
3375,    4
3376,    2
3377,    3
3378,    2
3379,    5
3380,    2
3381,    9
3382,    3
3383,    6
3384,    5
3385,    11
3386,    7
3387,    7
3388,    14
3389,    4
3390,    1
3391,    8
3392,    12
3393,    10
3394,    4
3395,    0
3396,    6
3398,    5
3399,    3
34,    3
3400,    10
3401,    5
3402,    47
3403,    8
3404,    6
3405,    2
3406,    2
3407,    4
3408,    2
3409,    7
341,    3
3410,    9
3411,    2
3412,    6
3413,    9
3414,    2
3415,    7
3416,    5
3417,    7
3418,    3
3419,    2
342,    7
3420,    1
3421,    7
3422,    1
3423,    2
3424,    3
3425,    8
3426,    2
3427,    10
3429,    2
343,    5
3430,    6
3431,    0
3432,    10
3433,    4
3434,    8
3435,    2
3436,    4
3437,    11
3438,    7
3439,    36
344,    4
3440,    6
3441,    11
3442,    3
3443,    3
3444,    5
3445,    19
3446,    12
3448,    8
3449,    11
345,    7
3450,    14
3451,    5
3452,    7
3453,    6
3454,    6
3455,    5
3456,    5
3457,    12
3458,    12
346,    3
3460,    0
3461,    2
3462,    3
3463,    11
3464,    10
3465,    6
3466,    4
3467,    5
3468,    2
3469,    6
347,    2
3470,    4
3471,    8
3472,    3
3473,    9
3474,    5
3475,    4
3476,    8
3477,    11
3478,    1
348,    2
3480,    4
3481,    1
3482,    0
3484,    1
3485,    17
3486,    8
3487,    6
3488,    7
3489,    12
3490,    2
3491,    2
3492,    10
3493,    4
3494,    1
3495,    2
3496,    0
3498,    9
3499,    10
35,    11
350,    4
3500,    3
3501,    0
3503,    15
3504,    4
3505,    3
3506,    1
3507,    2
3508,    4
3509,    18
351,    2
3510,    15
3511,    17
3512,    4
3513,    17
3514,    5
3515,    3
3516,    5
3517,    4
3518,    12
3519,    0
352,    0
3520,    11
3521,    11
3522,    1
3523,    7
3524,    6
3525,    5
3526,    3
3527,    4
3528,    6
3529,    1
353,    4
3530,    0
3531,    4
3532,    7
3533,    3
3534,    9
3535,    21
3536,    3
3537,    6
3538,    0
3539,    11
354,    4
3540,    3
3541,    3
3542,    3
3543,    5
3544,    4
3545,    3
3546,    2
3547,    5
3548,    4
3549,    5
355,    12
3550,    11
3551,    18
3552,    20
3553,    16
3554,    10
3555,    9
3556,    11
3557,    15
3558,    4
3559,    5
356,    2
3560,    9
3561,    13
3562,    26
3563,    1
3564,    7
3565,    11
3566,    3
3567,    6
3568,    4
3569,    5
357,    10
3570,    3
3571,    6
3572,    2
3573,    10
3574,    5
3575,    2
3576,    4
3577,    4
3578,    4
3579,    5
358,    4
3580,    9
3581,    14
3582,    2
3583,    9
3584,    1
3585,    3
3586,    3
3587,    1
3588,    6
3589,    5
359,    4
3590,    1
3591,    5
3592,    2
3593,    6
3594,    4
3595,    1
3596,    7
3597,    6
3598,    19
3599,    3
36,    10
360,    8
3600,    8
3601,    2
3602,    1
3603,    16
3604,    4
3605,    1
3606,    5
3607,    0
3608,    4
3609,    1
361,    15
3610,    2
3611,    11
3612,    12
